,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,win_rate,yield_rate
1589,12,2,-6,2,-2,0.505580357,0.313061539
1590,16,2,-6,2,-2,0.517857143,0.707024046
1591,20,2,-6,2,-2,0.518973214,0.935403771
1592,24,2,-6,2,-2,0.513392857,0.747170621
1593,28,2,-6,2,-2,0.510044643,0.635999494
1594,32,2,-6,2,-2,0.502232143,0.528026006
1595,36,2,-6,2,-2,0.502232143,0.392307818
1596,8,2,-6,4,-2,0.513392857,0.359071804
1597,12,2,-6,4,-2,0.524553571,0.542535509
1598,16,2,-6,4,-2,0.517857143,0.912198505
1599,20,2,-6,4,-2,0.514508929,1.23108972
1600,24,2,-6,4,-2,0.516741071,1.085122191
1601,28,2,-6,4,-2,0.515625,0.965850808
1602,32,2,-6,4,-2,0.521205357,0.432149929
1603,4,2,-6,6,-2,0.516741071,0.302018914
1604,8,2,-6,6,-2,0.5234375,0.487797889
1605,12,2,-6,6,-2,0.518973214,0.612594767
1606,16,2,-6,6,-2,0.515625,0.775702143
1607,20,2,-6,6,-2,0.511160714,1.113005358
1608,24,2,-6,6,-2,0.516741071,0.683509129
1609,28,2,-6,6,-2,0.520089286,0.362642541
1610,4,2,-6,8,-2,0.513392857,0.374676852
1611,8,2,-6,8,-2,0.5234375,0.526284203
1612,12,2,-6,8,-2,0.520089286,0.522990952
1613,16,2,-6,8,-2,0.516741071,0.333717883
1614,20,2,-6,8,-2,0.518973214,0.642438198
1615,8,2,-6,2,0,0.505580357,0.135153713
1616,12,2,-6,2,0,0.504464286,0.208476004
1617,16,2,-6,2,0,0.515625,0.52194276
1618,20,2,-6,2,0,0.505580357,0.725624108
1619,24,2,-6,2,0,0.508928571,0.522445866
1620,28,2,-6,2,0,0.513392857,0.430653366
1621,32,2,-6,2,0,0.504464286,0.330110236
1622,36,2,-6,2,0,0.511160714,0.190974049
1623,4,2,-6,4,0,0.502232143,0.204795323
1624,8,2,-6,4,0,0.520089286,0.312899809
1625,12,2,-6,4,0,0.518973214,0.399033119
1626,16,2,-6,4,0,0.506696429,0.617948753
1627,20,2,-6,4,0,0.515625,0.907430841
1628,24,2,-6,4,0,0.526785714,0.570087699
1629,28,2,-6,4,0,0.516741071,0.381877903
1630,4,2,-6,6,0,0.516741071,0.300328259
1631,8,2,-6,6,0,0.526785714,0.439277032
1632,12,2,-6,6,0,0.5234375,0.449898353
1633,16,2,-6,6,0,0.520089286,0.435159808
1634,20,2,-6,6,0,0.5234375,0.719520326
1635,24,2,-6,6,0,0.520089286,0.022092106
1636,4,2,-6,8,0,0.513392857,0.372286367
1637,8,2,-6,8,0,0.526785714,0.475565525
1638,12,2,-6,8,0,0.525669643,0.339976184
1639,16,2,-6,8,0,0.522321429,-0.060026411
1640,20,2,-6,8,0,0.529017857,0.171523189
1641,8,4,-6,2,-10,0.5078125,0.085290578
1642,12,4,-6,2,-10,0.506696429,0.333137241
1643,16,4,-6,2,-10,0.513392857,0.730815569
1644,20,4,-6,2,-10,0.510044643,0.854386851
1645,24,4,-6,2,-10,0.506696429,0.56794574
1646,8,4,-6,4,-10,0.511160714,0.355054274
1647,12,4,-6,4,-10,0.517857143,0.693094522
1648,16,4,-6,4,-10,0.517857143,1.149638724
1649,20,4,-6,4,-10,0.522321429,1.385773705
1650,24,4,-6,4,-10,0.518973214,0.96528589
1651,28,4,-6,4,-10,0.510044643,0.294099508
1652,4,4,-6,6,-10,0.513392857,0.238466652
1653,8,4,-6,6,-10,0.520089286,0.519143938
1654,12,4,-6,6,-10,0.521205357,0.917932624
1655,16,4,-6,6,-10,0.526785714,1.304612495
1656,20,4,-6,6,-10,0.520089286,1.641566873
1657,24,4,-6,6,-10,0.515625,0.887941205
1658,28,4,-6,6,-10,0.511160714,0.016869801
1659,4,4,-6,8,-10,0.520089286,0.311814157
1660,8,4,-6,8,-10,0.515625,0.563194574
1661,12,4,-6,8,-10,0.521205357,0.98626047
1662,16,4,-6,8,-10,0.525669643,1.132038761
1663,20,4,-6,8,-10,0.526785714,1.499322925
1664,24,4,-6,8,-10,0.520089286,0.225493762
1665,8,4,-6,2,-8,0.5078125,0.081929847
1666,12,4,-6,2,-8,0.5078125,0.32288018
1667,16,4,-6,2,-8,0.513392857,0.734986378
1668,20,4,-6,2,-8,0.510044643,0.872573743
1669,24,4,-6,2,-8,0.508928571,0.611234053
1670,8,4,-6,4,-8,0.513392857,0.353776371
1671,12,4,-6,4,-8,0.513392857,0.663677359
1672,16,4,-6,4,-8,0.517857143,1.163360363
1673,20,4,-6,4,-8,0.524553571,1.41420008
1674,24,4,-6,4,-8,0.517857143,1.021277706
1675,28,4,-6,4,-8,0.512276786,0.43165842
1676,4,4,-6,6,-8,0.515625,0.232367329
1677,8,4,-6,6,-8,0.521205357,0.479224838
1678,12,4,-6,6,-8,0.520089286,0.88432292
1679,16,4,-6,6,-8,0.520089286,1.26337836
1680,20,4,-6,6,-8,0.518973214,1.641628738
1681,24,4,-6,6,-8,0.516741071,0.969381419
1682,28,4,-6,6,-8,0.517857143,0.15822796
1683,4,4,-6,8,-8,0.520089286,0.305591982
1684,8,4,-6,8,-8,0.515625,0.525835998
1685,12,4,-6,8,-8,0.527901786,0.885718387
1686,16,4,-6,8,-8,0.518973214,1.012321526
1687,20,4,-6,8,-8,0.525669643,1.418450137
1688,24,4,-6,8,-8,0.516741071,0.248522919
1689,8,4,-6,2,-6,0.5078125,0.081160457
1690,12,4,-6,2,-6,0.5078125,0.303456103
1691,16,4,-6,2,-6,0.512276786,0.747108223
1692,20,4,-6,2,-6,0.511160714,0.914731546
1693,24,4,-6,2,-6,0.512276786,0.659341724
1694,28,4,-6,2,-6,0.504464286,0.352786104
1695,8,4,-6,4,-6,0.514508929,0.31036679
1696,12,4,-6,4,-6,0.515625,0.634312946
1697,16,4,-6,4,-6,0.525669643,1.124059806
1698,20,4,-6,4,-6,0.517857143,1.443719091
1699,24,4,-6,4,-6,0.517857143,1.091464783
1700,28,4,-6,4,-6,0.510044643,0.606422854
1701,4,4,-6,6,-6,0.518973214,0.226211733
1702,8,4,-6,6,-6,0.514508929,0.44311284
1703,12,4,-6,6,-6,0.524553571,0.79535867
1704,16,4,-6,6,-6,0.516741071,1.163445959
1705,20,4,-6,6,-6,0.522321429,1.575020861
1706,24,4,-6,6,-6,0.513392857,1.024452725
1707,28,4,-6,6,-6,0.513392857,0.315509105
1708,4,4,-6,8,-6,0.515625,0.299184575
1709,8,4,-6,8,-6,0.517857143,0.509821084
1710,12,4,-6,8,-6,0.529017857,0.769303204
1711,16,4,-6,8,-6,0.520089286,0.878682867
1712,20,4,-6,8,-6,0.522321429,1.240635379
1713,24,4,-6,8,-6,0.512276786,0.209938907
1714,8,4,-6,2,-4,0.5078125,0.080253249
1715,12,4,-6,2,-4,0.5078125,0.269903179
1716,16,4,-6,2,-4,0.511160714,0.763922143
1717,20,4,-6,2,-4,0.516741071,0.957764297
1718,24,4,-6,2,-4,0.515625,0.718998162
1719,28,4,-6,2,-4,0.5078125,0.458112341
1720,8,4,-6,4,-4,0.516741071,0.275482547
1721,12,4,-6,4,-4,0.517857143,0.568953123
1722,16,4,-6,4,-4,0.5234375,1.064447004
1723,20,4,-6,4,-4,0.521205357,1.421658875
1724,24,4,-6,4,-4,0.520089286,1.179214478
1725,28,4,-6,4,-4,0.506696429,0.783220342
1726,32,4,-6,4,-4,0.517857143,0.174871959
1727,4,4,-6,6,-4,0.518973214,0.219871387
1728,8,4,-6,6,-4,0.516741071,0.428361464
1729,12,4,-6,6,-4,0.525669643,0.685165349
1730,16,4,-6,6,-4,0.515625,1.030152281
1731,20,4,-6,6,-4,0.520089286,1.405986765
1732,24,4,-6,6,-4,0.515625,0.952208226
1733,28,4,-6,6,-4,0.514508929,0.425159539
1734,4,4,-6,8,-4,0.515625,0.292250487
1735,8,4,-6,8,-4,0.5234375,0.464151707
1736,12,4,-6,8,-4,0.522321429,0.587010247
1737,16,4,-6,8,-4,0.517857143,0.647355221
1738,20,4,-6,8,-4,0.515625,0.931672906
1739,8,4,-6,2,-2,0.5078125,0.041890389
1740,12,4,-6,2,-2,0.504464286,0.226567856
1741,16,4,-6,2,-2,0.517857143,0.729215118
1742,20,4,-6,2,-2,0.520089286,0.980643158
1743,24,4,-6,2,-2,0.514508929,0.81217719
1744,28,4,-6,2,-2,0.511160714,0.623133992
1745,36,4,-6,2,-2,0.501116071,0.16741605
1746,8,4,-6,4,-2,0.512276786,0.248010911
1747,12,4,-6,4,-2,0.5234375,0.452261847
1748,16,4,-6,4,-2,0.517857143,0.918314443
1749,20,4,-6,4,-2,0.515625,1.24288792
1750,24,4,-6,4,-2,0.517857143,1.074591966
1751,28,4,-6,4,-2,0.513392857,0.805180184
1752,32,4,-6,4,-2,0.522321429,0.172082511
1753,4,4,-6,6,-2,0.514508929,0.208242458
1754,8,4,-6,6,-2,0.522321429,0.373357446
1755,12,4,-6,6,-2,0.517857143,0.518009437
1756,16,4,-6,6,-2,0.514508929,0.762815074
1757,20,4,-6,6,-2,0.513392857,1.09119867
1758,24,4,-6,6,-2,0.515625,0.55425411
1759,28,4,-6,6,-2,0.520089286,0.045794038
1760,4,4,-6,8,-2,0.515625,0.280351
1761,8,4,-6,8,-2,0.5234375,0.408190398
1762,12,4,-6,8,-2,0.520089286,0.419951612
1763,16,4,-6,8,-2,0.515625,0.295378101
1764,20,4,-6,8,-2,0.518973214,0.550965891
1765,8,4,-6,2,0,0.504464286,0.007616271
1766,12,4,-6,2,0,0.503348214,0.121982322
1767,16,4,-6,2,0,0.515625,0.544133832
1768,20,4,-6,2,0,0.506696429,0.770863496
1769,24,4,-6,2,0,0.510044643,0.587452143
1770,28,4,-6,2,0,0.514508929,0.417718295
1771,32,4,-6,2,0,0.503348214,0.256709373
1772,36,4,-6,2,0,0.510044643,-0.034932118
1773,4,4,-6,4,0,0.501116071,0.111554996
1774,8,4,-6,4,0,0.518973214,0.201838916
1775,12,4,-6,4,0,0.517857143,0.308759457
1776,16,4,-6,4,0,0.506696429,0.624064691
1777,20,4,-6,4,0,0.516741071,0.919229041
1778,24,4,-6,4,0,0.527901786,0.559557186
1779,28,4,-6,4,0,0.514508929,0.221131665
1780,4,4,-6,6,0,0.514508929,0.206551802
1781,8,4,-6,6,0,0.525669643,0.324836589
1782,12,4,-6,6,0,0.522321429,0.355313023
1783,16,4,-6,6,0,0.518973214,0.422272739
1784,20,4,-6,6,0,0.525669643,0.697713639
1785,4,4,-6,8,0,0.515625,0.277960515
1786,8,4,-6,8,0,0.526785714,0.357471719
1787,12,4,-6,8,0,0.525669643,0.236936844
1788,20,4,-6,8,0,0.529017857,0.080050882
1789,8,6,-6,2,-10,0.511160714,-0.02947433
1790,12,6,-6,2,-10,0.508928571,0.13871229
1791,16,6,-6,2,-10,0.515625,0.539761495
1792,20,6,-6,2,-10,0.506696429,0.465915033
1793,24,6,-6,2,-10,0.504464286,0.17763684
1794,8,6,-6,4,-10,0.513392857,0.237030944
1795,12,6,-6,4,-10,0.518973214,0.498112846
1796,16,6,-6,4,-10,0.518973214,0.939794067
1797,20,6,-6,4,-10,0.520089286,0.968668531
1798,24,6,-6,4,-10,0.515625,0.497151322
1799,4,6,-6,6,-10,0.513392857,0.132604702
1800,8,6,-6,6,-10,0.5234375,0.397617799
1801,12,6,-6,6,-10,0.5234375,0.715059199
1802,16,6,-6,6,-10,0.530133929,1.072714589
1803,20,6,-6,6,-10,0.514508929,1.174574641
1804,24,6,-6,6,-10,0.514508929,0.279465129
1805,4,6,-6,8,-10,0.518973214,0.205375373
1806,8,6,-6,8,-10,0.517857143,0.441227777
1807,12,6,-6,8,-10,0.522321429,0.773191959
1808,16,6,-6,8,-10,0.527901786,0.885127488
1809,20,6,-6,8,-10,0.521205357,0.957151048
1810,32,6,-6,8,-10,0.516741071,0.136597928
1811,8,6,-6,2,-8,0.511160714,-0.032835062
1812,12,6,-6,2,-8,0.510044643,0.12845523
1813,16,6,-6,2,-8,0.515625,0.543932304
1814,20,6,-6,2,-8,0.506696429,0.484101924
1815,24,6,-6,2,-8,0.506696429,0.220924861
1816,8,6,-6,4,-8,0.515625,0.23575304
1817,12,6,-6,4,-8,0.514508929,0.468695683
1818,16,6,-6,4,-8,0.518973214,0.953515706
1819,20,6,-6,4,-8,0.522321429,0.997094907
1820,24,6,-6,4,-8,0.514508929,0.55314285
1821,28,6,-6,4,-8,0.511160714,-0.080449859
1822,4,6,-6,6,-8,0.515625,0.126505379
1823,8,6,-6,6,-8,0.524553571,0.357698699
1824,12,6,-6,6,-8,0.522321429,0.681449495
1825,16,6,-6,6,-8,0.5234375,1.031480454
1826,20,6,-6,6,-8,0.513392857,1.174636505
1827,24,6,-6,6,-8,0.515625,0.36090506
1828,4,6,-6,8,-8,0.518973214,0.199153197
1829,8,6,-6,8,-8,0.517857143,0.403869201
1830,12,6,-6,8,-8,0.529017857,0.672649876
1831,16,6,-6,8,-8,0.521205357,0.765410253
1832,20,6,-6,8,-8,0.520089286,0.876278259
1833,32,6,-6,8,-8,0.520089286,0.33182304
1834,8,6,-6,2,-6,0.511160714,-0.033604451
1835,12,6,-6,2,-6,0.510044643,0.109031153
1836,16,6,-6,2,-6,0.514508929,0.556054149
1837,20,6,-6,2,-6,0.5078125,0.526259727
1838,24,6,-6,2,-6,0.510044643,0.269032239
1839,8,6,-6,4,-6,0.516741071,0.19234346
1840,12,6,-6,4,-6,0.516741071,0.439331269
1841,16,6,-6,4,-6,0.526785714,0.914215149
1842,20,6,-6,4,-6,0.515625,1.026613918
1843,24,6,-6,4,-6,0.514508929,0.62332964
1844,28,6,-6,4,-6,0.508928571,0.094240782
1845,4,6,-6,6,-6,0.518973214,0.120349783
1846,8,6,-6,6,-6,0.517857143,0.321586701
1847,12,6,-6,6,-6,0.526785714,0.592485245
1848,16,6,-6,6,-6,0.520089286,0.931548053
1849,20,6,-6,6,-6,0.516741071,1.108028629
1850,24,6,-6,6,-6,0.512276786,0.415976085
1851,4,6,-6,8,-6,0.514508929,0.192745791
1852,8,6,-6,8,-6,0.520089286,0.387854287
1853,12,6,-6,8,-6,0.530133929,0.556234693
1854,16,6,-6,8,-6,0.522321429,0.631771594
1855,20,6,-6,8,-6,0.516741071,0.698463501
1856,32,6,-6,8,-6,0.520089286,0.210539281
1857,8,6,-6,2,-4,0.511160714,-0.03451166
1858,12,6,-6,2,-4,0.510044643,0.075478228
1859,16,6,-6,2,-4,0.513392857,0.572868069
1860,20,6,-6,2,-4,0.513392857,0.569292478
1861,24,6,-6,2,-4,0.513392857,0.328688386
1862,28,6,-6,2,-4,0.503348214,0.06619884
1863,8,6,-6,4,-4,0.518973214,0.157459216
1864,12,6,-6,4,-4,0.518973214,0.373971447
1865,16,6,-6,4,-4,0.524553571,0.854602347
1866,20,6,-6,4,-4,0.518973214,1.004553702
1867,24,6,-6,4,-4,0.516741071,0.711079048
1868,28,6,-6,4,-4,0.505580357,0.270963578
1869,4,6,-6,6,-4,0.518973214,0.114009437
1870,8,6,-6,6,-4,0.520089286,0.306835325
1871,12,6,-6,6,-4,0.527901786,0.482291924
1872,16,6,-6,6,-4,0.518973214,0.798254376
1873,20,6,-6,6,-4,0.514508929,0.938994532
1874,24,6,-6,6,-4,0.514508929,0.343731303
1875,4,6,-6,8,-4,0.514508929,0.185811702
1876,8,6,-6,8,-4,0.525669643,0.34218491
1877,12,6,-6,8,-4,0.5234375,0.373941736
1878,16,6,-6,8,-4,0.520089286,0.400443948
1879,20,6,-6,8,-4,0.510044643,0.389501028
1880,32,6,-6,8,-4,0.529017857,0.026395842
1881,8,6,-6,2,-2,0.511160714,-0.072874519
1882,12,6,-6,2,-2,0.506696429,0.032142906
1883,16,6,-6,2,-2,0.520089286,0.538161045
1884,20,6,-6,2,-2,0.516741071,0.592171339
1885,24,6,-6,2,-2,0.512276786,0.421867122
1886,28,6,-6,2,-2,0.506696429,0.231150919
1887,8,6,-6,4,-2,0.514508929,0.12998758
1888,12,6,-6,4,-2,0.524553571,0.257280171
1889,16,6,-6,4,-2,0.518973214,0.708469786
1890,20,6,-6,4,-2,0.513392857,0.825782747
1891,24,6,-6,4,-2,0.514508929,0.60645625
1892,28,6,-6,4,-2,0.512276786,0.292847804
1893,4,6,-6,6,-2,0.514508929,0.102380507
1894,8,6,-6,6,-2,0.525669643,0.251831307
1895,12,6,-6,6,-2,0.520089286,0.315136012
1896,16,6,-6,6,-2,0.517857143,0.530917169
1897,20,6,-6,6,-2,0.5078125,0.624206438
1898,24,6,-6,6,-2,0.514508929,-0.054223094
1899,4,6,-6,8,-2,0.514508929,0.173912215
1900,8,6,-6,8,-2,0.525669643,0.286223601
1901,12,6,-6,8,-2,0.521205357,0.206883101
1902,16,6,-6,8,-2,0.517857143,0.048466828
1903,20,6,-6,8,-2,0.513392857,0.008794013
1904,12,6,-6,2,0,0.505580357,-0.072442629
1905,16,6,-6,2,0,0.517857143,0.353079758
1906,20,6,-6,2,0,0.503348214,0.382391677
1907,24,6,-6,2,0,0.5078125,0.197141783
1908,28,6,-6,2,0,0.510044643,0.025664886
1909,8,6,-6,4,0,0.521205357,0.083815585
1910,12,6,-6,4,0,0.518973214,0.113777781
1911,16,6,-6,4,0,0.5078125,0.414220034
1912,20,6,-6,4,0,0.514508929,0.502123868
1913,24,6,-6,4,0,0.524553571,0.091421184
1914,4,6,-6,6,0,0.514508929,0.100689852
1915,8,6,-6,6,0,0.529017857,0.20331045
1916,12,6,-6,6,0,0.524553571,0.152439598
1917,16,6,-6,6,0,0.522321429,0.190374834
1918,20,6,-6,6,0,0.520089286,0.230721406
1919,4,6,-6,8,0,0.514508929,0.17152173
1920,8,6,-6,8,0,0.529017857,0.235504922
1921,12,6,-6,8,0,0.526785714,0.023868333
1922,16,8,-6,2,-10,0.513392857,0.082347857
1923,8,8,-6,4,-10,0.514508929,0.082267651
1924,12,8,-6,4,-10,0.5234375,0.177733905
1925,16,8,-6,4,-10,0.516741071,0.465144778
1926,20,8,-6,4,-10,0.516741071,0.314307405
1927,4,8,-6,6,-10,0.513392857,0.04821266
1928,8,8,-6,6,-10,0.5234375,0.242570807
1929,12,8,-6,6,-10,0.527901786,0.385133438
1930,16,8,-6,6,-10,0.526785714,0.58870407
1931,20,8,-6,6,-10,0.513392857,0.459024273
1932,4,8,-6,8,-10,0.518973214,0.120376502
1933,8,8,-6,8,-10,0.517857143,0.282167669
1934,12,8,-6,8,-10,0.526785714,0.434104615
1935,16,8,-6,8,-10,0.526785714,0.362757467
1936,20,8,-6,8,-10,0.520089286,0.141354812
1937,16,8,-6,2,-8,0.513392857,0.086518666
1938,8,8,-6,4,-8,0.516741071,0.080989747
1939,12,8,-6,4,-8,0.518973214,0.148316741
1940,16,8,-6,4,-8,0.516741071,0.478866418
1941,20,8,-6,4,-8,0.518973214,0.34273378
1942,4,8,-6,6,-8,0.515625,0.042113337
1943,8,8,-6,6,-8,0.524553571,0.202651707
1944,12,8,-6,6,-8,0.526785714,0.351523733
1945,16,8,-6,6,-8,0.520089286,0.547469935
1946,20,8,-6,6,-8,0.512276786,0.459086138
1947,4,8,-6,8,-8,0.518973214,0.114154326
1948,8,8,-6,8,-8,0.517857143,0.244809093
1949,12,8,-6,8,-8,0.533482143,0.333562533
1950,16,8,-6,8,-8,0.520089286,0.243040231
1951,20,8,-6,8,-8,0.518973214,0.060482023
1952,16,8,-6,2,-6,0.512276786,0.098640511
1953,8,8,-6,4,-6,0.517857143,0.037580167
1954,12,8,-6,4,-6,0.521205357,0.118952328
1955,16,8,-6,4,-6,0.524553571,0.439565861
1956,20,8,-6,4,-6,0.512276786,0.372252792
1957,4,8,-6,6,-6,0.518973214,0.035957741
1958,8,8,-6,6,-6,0.517857143,0.166539708
1959,12,8,-6,6,-6,0.53125,0.262559483
1960,16,8,-6,6,-6,0.516741071,0.447537534
1961,20,8,-6,6,-6,0.515625,0.392478261
1962,4,8,-6,8,-6,0.514508929,0.10774692
1963,8,8,-6,8,-6,0.520089286,0.228794179
1964,12,8,-6,8,-6,0.534598214,0.21714735
1965,16,8,-6,8,-6,0.521205357,0.109401572
1966,16,8,-6,2,-4,0.511160714,0.115454431
1967,20,8,-6,2,-4,0.511160714,-0.05941559
1968,8,8,-6,4,-4,0.520089286,0.002695923
1969,12,8,-6,4,-4,0.5234375,0.053592505
1970,16,8,-6,4,-4,0.522321429,0.379953059
1971,20,8,-6,4,-4,0.515625,0.350192576
1972,4,8,-6,6,-4,0.518973214,0.029617395
1973,8,8,-6,6,-4,0.520089286,0.151788333
1974,12,8,-6,6,-4,0.532366071,0.152366162
1975,16,8,-6,6,-4,0.515625,0.314243856
1976,20,8,-6,6,-4,0.513392857,0.223444164
1977,4,8,-6,8,-4,0.514508929,0.100812831
1978,8,8,-6,8,-4,0.525669643,0.183124802
1979,12,8,-6,8,-4,0.527901786,0.034854393
1980,16,8,-6,2,-2,0.517857143,0.080747406
1981,20,8,-6,2,-2,0.514508929,-0.036536729
1982,8,8,-6,4,-2,0.515625,-0.024775713
1983,12,8,-6,4,-2,0.529017857,-0.063098771
1984,16,8,-6,4,-2,0.516741071,0.233820498
1985,20,8,-6,4,-2,0.510044643,0.17142162
1986,4,8,-6,6,-2,0.514508929,0.017988465
1987,8,8,-6,6,-2,0.525669643,0.096784315
1988,12,8,-6,6,-2,0.524553571,-0.01478975
1989,16,8,-6,6,-2,0.514508929,0.046906649
1990,4,8,-6,8,-2,0.514508929,0.088913344
1991,8,8,-6,8,-2,0.525669643,0.127163492
1992,8,8,-6,4,0,0.522321429,-0.070947708
1993,16,8,-6,4,0,0.505580357,-0.060429254
1994,4,8,-6,6,0,0.514508929,0.01629781
1995,8,8,-6,6,0,0.529017857,0.048263458
1996,4,8,-6,8,0,0.514508929,0.086522859
1997,8,8,-6,8,0,0.529017857,0.076444814
1998,8,0,-4,2,-10,0.5078125,0.318006686
1999,12,0,-4,2,-10,0.506696429,0.514019607
2000,16,0,-4,2,-10,0.508928571,0.567755157
2001,20,0,-4,2,-10,0.504464286,0.654565446
2002,24,0,-4,2,-10,0.504464286,0.402733499
2003,8,0,-4,4,-10,0.508928571,0.580976739
2004,12,0,-4,4,-10,0.515625,0.898687027
2005,16,0,-4,4,-10,0.516741071,1.026103396
2006,20,0,-4,4,-10,0.516741071,1.253627803
2007,24,0,-4,4,-10,0.517857143,0.920326124
2008,28,0,-4,4,-10,0.514508929,0.444768322
2009,4,0,-4,6,-10,0.514508929,0.383633411
2010,8,0,-4,6,-10,0.518973214,0.742938365
2011,12,0,-4,6,-10,0.520089286,1.157160923
2012,16,0,-4,6,-10,0.525669643,1.243147507
2013,20,0,-4,6,-10,0.517857143,1.625243876
2014,24,0,-4,6,-10,0.511160714,1.012644191
2015,28,0,-4,6,-10,0.511160714,0.40588908
2016,4,0,-4,8,-10,0.520089286,0.458025823
2017,8,0,-4,8,-10,0.513392857,0.793281432
2018,12,0,-4,8,-10,0.521205357,1.240361744
2019,16,0,-4,8,-10,0.525669643,1.134759618
2020,20,0,-4,8,-10,0.522321429,1.595254693
2021,24,0,-4,8,-10,0.516741071,0.624599928
2022,8,0,-4,2,-8,0.5078125,0.314645955
2023,12,0,-4,2,-8,0.5078125,0.503762547
2024,16,0,-4,2,-8,0.508928571,0.571925966
2025,20,0,-4,2,-8,0.504464286,0.672752338
2026,24,0,-4,2,-8,0.506696429,0.446022398
2027,8,0,-4,4,-8,0.511160714,0.579698836
2028,12,0,-4,4,-8,0.511160714,0.869269864
2029,16,0,-4,4,-8,0.516741071,1.039825036
2030,20,0,-4,4,-8,0.520089286,1.282053274
2031,24,0,-4,4,-8,0.516741071,0.975267163
2032,28,0,-4,4,-8,0.515625,0.591175574
2033,32,0,-4,4,-8,0.503348214,0.021749634
2034,4,0,-4,6,-8,0.516741071,0.377534088
2035,8,0,-4,6,-8,0.520089286,0.703019265
2036,12,0,-4,6,-8,0.518973214,1.123551219
2037,16,0,-4,6,-8,0.518973214,1.201967465
2038,20,0,-4,6,-8,0.517857143,1.617575924
2039,24,0,-4,6,-8,0.512276786,1.094008563
2040,28,0,-4,6,-8,0.516741071,0.543677865
2041,4,0,-4,8,-8,0.520089286,0.451803647
2042,8,0,-4,8,-8,0.513392857,0.755922856
2043,12,0,-4,8,-8,0.527901786,1.139819661
2044,16,0,-4,8,-8,0.516741071,1.019847289
2045,20,0,-4,8,-8,0.5234375,1.510956752
2046,24,0,-4,8,-8,0.514508929,0.655042152
2047,8,0,-4,2,-6,0.5078125,0.313876565
2048,12,0,-4,2,-6,0.5078125,0.48433847
2049,16,0,-4,2,-6,0.5078125,0.584047811
2050,20,0,-4,2,-6,0.505580357,0.71491014
2051,24,0,-4,2,-6,0.510044643,0.495509433
2052,28,0,-4,2,-6,0.501116071,0.241229063
2053,8,0,-4,4,-6,0.512276786,0.536289255
2054,12,0,-4,4,-6,0.513392857,0.839905451
2055,16,0,-4,4,-6,0.524553571,1.00183039
2056,20,0,-4,4,-6,0.513392857,1.310764393
2057,24,0,-4,4,-6,0.517857143,1.038656316
2058,28,0,-4,4,-6,0.515625,0.767940006
2059,32,0,-4,4,-6,0.508928571,0.217911694
2060,4,0,-4,6,-6,0.520089286,0.371378492
2061,8,0,-4,6,-6,0.513392857,0.666907267
2062,12,0,-4,6,-6,0.5234375,1.034586968
2063,16,0,-4,6,-6,0.515625,1.096254552
2064,20,0,-4,6,-6,0.522321429,1.559863165
2065,24,0,-4,6,-6,0.511160714,1.14545211
2066,28,0,-4,6,-6,0.514508929,0.698722416
2067,4,0,-4,8,-6,0.515625,0.445396241
2068,8,0,-4,8,-6,0.515625,0.739907942
2069,12,0,-4,8,-6,0.529017857,1.007332755
2070,16,0,-4,8,-6,0.518973214,0.891548473
2071,20,0,-4,8,-6,0.518973214,1.334433996
2072,24,0,-4,8,-6,0.512276786,0.620773663
2073,28,0,-4,8,-6,0.516741071,-0.082794513
2074,8,0,-4,2,-4,0.5078125,0.312969357
2075,12,0,-4,2,-4,0.5078125,0.450785545
2076,16,0,-4,2,-4,0.506696429,0.600861731
2077,20,0,-4,2,-4,0.511160714,0.757942892
2078,24,0,-4,2,-4,0.513392857,0.559024519
2079,28,0,-4,2,-4,0.506696429,0.369237852
2080,8,0,-4,4,-4,0.514508929,0.501405012
2081,12,0,-4,4,-4,0.515625,0.774545628
2082,16,0,-4,4,-4,0.522321429,0.931347307
2083,20,0,-4,4,-4,0.516741071,1.271848504
2084,24,0,-4,4,-4,0.520089286,1.121910569
2085,28,0,-4,4,-4,0.514508929,0.929857717
2086,32,0,-4,4,-4,0.518973214,0.49512823
2087,36,0,-4,4,-4,0.512276786,0.015751796
2088,4,0,-4,6,-4,0.520089286,0.365038146
2089,8,0,-4,6,-4,0.515625,0.652155891
2090,12,0,-4,6,-4,0.524553571,0.914177984
2091,16,0,-4,6,-4,0.516741071,0.96776085
2092,20,0,-4,6,-4,0.520089286,1.383619352
2093,24,0,-4,6,-4,0.511160714,1.078463957
2094,28,0,-4,6,-4,0.514508929,0.793779021
2095,4,0,-4,8,-4,0.515625,0.438462152
2096,8,0,-4,8,-4,0.521205357,0.694238565
2097,12,0,-4,8,-4,0.521205357,0.818714014
2098,16,0,-4,8,-4,0.516741071,0.660914256
2099,20,0,-4,8,-4,0.513392857,1.048589244
2100,24,0,-4,8,-4,0.514508929,0.321988859
2101,8,0,-4,2,-2,0.5078125,0.274606497
2102,12,0,-4,2,-2,0.504464286,0.407450223
2103,16,0,-4,2,-2,0.513392857,0.566154706
2104,20,0,-4,2,-2,0.514508929,0.770709395
2105,24,0,-4,2,-2,0.513392857,0.652212679
2106,28,0,-4,2,-2,0.508928571,0.559363317
2107,32,0,-4,2,-2,0.505580357,0.405198819
2108,36,0,-4,2,-2,0.502232143,0.245750665
