,n_windows,score_BigBonus,score_BigLoss,score_MinorBonus,score_MinorLoss,胜率,收益率
1326,9,5,-4,4,-3,0.520089285714,0.535425823209
1327,13,5,-4,4,-3,0.5234375,0.0738232636719
1328,5,5,-4,5,-3,0.524553571429,0.851139595891
1329,7,5,-4,5,-3,0.5234375,0.892188432164
1330,9,5,-4,5,-3,0.520089285714,0.508447440815
1331,5,5,-4,2,-2,0.5234375,0.437784484437
1332,5,5,-4,3,-2,0.530133928571,0.586805948743
1333,7,5,-4,3,-2,0.520089285714,0.591722427087
1334,13,5,-4,3,-2,0.521205357143,0.0224228477046
1335,15,5,-4,3,-2,0.522321428571,-0.032877211817
1336,5,5,-4,4,-2,0.524553571429,0.692669217142
1337,7,5,-4,4,-2,0.5234375,0.724734119871
1338,9,5,-4,4,-2,0.521205357143,0.464077503582
1339,7,5,-4,5,-2,0.524553571429,0.80966201735
1340,9,5,-4,5,-2,0.5234375,0.412354276247
1341,5,5,-4,2,-1,0.521205357143,0.373755209982
1342,5,5,-4,3,-1,0.527901785714,0.507487162327
1343,7,5,-4,3,-1,0.5234375,0.512553482455
1344,7,5,-4,4,-1,0.522321428571,0.64650506258
1345,9,5,-4,4,-1,0.525669642857,0.34501494907
1346,9,5,-4,5,-1,0.5234375,0.281849693815
1347,5,5,-4,2,0,0.5234375,0.29652675924
1348,9,5,-4,3,0,0.522321428571,0.19745740858
1349,9,5,-4,4,0,0.5234375,0.224379020404
1350,9,5,-4,3,2,0.520089285714,0.0658794556657
1351,9,5,-4,4,2,0.521205357143,0.07931151242
1352,9,5,-4,5,2,0.520089285714,-0.00471358605424
1353,5,-2,-3,2,-5,0.527901785714,0.590617271192
1354,7,-2,-3,2,-5,0.525669642857,0.778198082419
1355,5,-2,-3,3,-5,0.532366071429,0.797155237358
1356,7,-2,-3,3,-5,0.521205357143,1.01948727514
1357,11,-2,-3,3,-5,0.521205357143,0.9821020577
1358,5,-2,-3,4,-5,0.532366071429,0.95908523626
1359,7,-2,-3,4,-5,0.522321428571,1.20579916263
1360,15,-2,-3,4,-5,0.522321428571,1.07059038084
1361,17,-2,-3,4,-5,0.521205357143,0.774246139087
1362,5,-2,-3,5,-5,0.526785714286,1.10102228455
1363,7,-2,-3,5,-5,0.521205357143,1.33471684176
1364,13,-2,-3,5,-5,0.527901785714,0.984086612064
1365,15,-2,-3,5,-5,0.521205357143,0.735471750149
1366,19,-2,-3,5,-5,0.525669642857,0.714958269246
1367,5,-2,-3,2,-4,0.527901785714,0.575426878759
1368,7,-2,-3,2,-4,0.525669642857,0.741024787582
1369,5,-2,-3,3,-4,0.530133928571,0.770452492895
1370,7,-2,-3,3,-4,0.521205357143,0.988471276925
1371,17,-2,-3,3,-4,0.522321428571,0.862756778494
1372,5,-2,-3,4,-4,0.532366071429,0.935078332456
1373,7,-2,-3,4,-4,0.522321428571,1.17977323313
1374,15,-2,-3,4,-4,0.5234375,0.941609403128
1375,17,-2,-3,4,-4,0.520089285714,0.661831751831
1376,19,-2,-3,4,-4,0.520089285714,1.05618529189
1377,5,-2,-3,5,-4,0.524553571429,1.04581340197
1378,7,-2,-3,5,-4,0.5234375,1.30798293391
1379,13,-2,-3,5,-4,0.5234375,0.788547773396
1380,15,-2,-3,5,-4,0.525669642857,0.59051215005
1381,17,-2,-3,5,-4,0.520089285714,0.131648917556
1382,19,-2,-3,5,-4,0.522321428571,0.505610690367
1383,5,-2,-3,2,-3,0.525669642857,0.545839617586
1384,7,-2,-3,2,-3,0.520089285714,0.704214458027
1385,5,-2,-3,3,-3,0.530133928571,0.746726648087
1386,7,-2,-3,3,-3,0.521205357143,0.963515237794
1387,15,-2,-3,3,-3,0.520089285714,0.90279142956
1388,5,-2,-3,4,-3,0.53125,0.880159344797
1389,7,-2,-3,4,-3,0.525669642857,1.15416931002
1390,11,-2,-3,4,-3,0.520089285714,0.644905547351
1391,13,-2,-3,4,-3,0.521205357143,0.865102185792
1392,15,-2,-3,4,-3,0.522321428571,0.799480614531
1393,17,-2,-3,4,-3,0.520089285714,0.534079978316
1394,5,-2,-3,5,-3,0.524553571429,0.98049045048
1395,7,-2,-3,5,-3,0.5234375,1.26265894443
1396,13,-2,-3,5,-3,0.5234375,0.604733969812
1397,15,-2,-3,5,-3,0.524553571429,0.341068906209
1398,19,-2,-3,5,-3,0.5234375,0.228259202088
1399,5,-2,-3,2,-2,0.525669642857,0.522388787288
1400,5,-2,-3,3,-2,0.53125,0.692091123366
1401,7,-2,-3,3,-2,0.521205357143,0.938998243768
1402,5,-2,-3,4,-2,0.527901785714,0.805380303841
1403,7,-2,-3,4,-2,0.525669642857,1.09200711814
1404,13,-2,-3,4,-2,0.5234375,0.685895698167
1405,15,-2,-3,4,-2,0.520089285714,0.590261511621
1406,7,-2,-3,5,-2,0.524553571429,1.18013252961
1407,9,-2,-3,5,-2,0.522321428571,0.960933618743
1408,11,-2,-3,5,-2,0.5234375,0.232361089606
1409,13,-2,-3,5,-2,0.5234375,0.421622028402
1410,15,-2,-3,5,-2,0.521205357143,0.0716714704643
1411,5,-2,-3,2,-1,0.5234375,0.458359512833
1412,5,-2,-3,3,-1,0.529017857143,0.61277233695
1413,7,-2,-3,3,-1,0.524553571429,0.859829299136
1414,11,-2,-3,3,-1,0.520089285714,0.456247837421
1415,13,-2,-3,3,-1,0.520089285714,0.618835857689
1416,5,-2,-3,4,-1,0.520089285714,0.731144397466
1417,7,-2,-3,4,-1,0.524553571429,1.01377806085
1418,9,-2,-3,4,-1,0.522321428571,0.872444730639
1419,11,-2,-3,4,-1,0.524553571429,0.337077010169
1420,13,-2,-3,4,-1,0.524553571429,0.529998060485
1421,15,-2,-3,4,-1,0.520089285714,0.296102860437
1422,9,-2,-3,5,-1,0.522321428571,0.83042903631
1423,11,-2,-3,5,-1,0.525669642857,0.0649052713139
1424,13,-2,-3,5,-1,0.526785714286,0.254417025823
1425,5,-2,-3,2,0,0.525669642857,0.381131062091
1426,7,-2,-3,3,0,0.520089285714,0.796273016485
1427,9,-2,-3,3,0,0.520089285714,0.716896486666
1428,11,-2,-3,3,0,0.521205357143,0.306306527941
1429,5,-2,-3,4,0,0.521205357143,0.64696339213
1430,7,-2,-3,4,0,0.521205357143,0.949753085804
1431,9,-2,-3,4,0,0.520089285714,0.755878903095
1432,11,-2,-3,4,0,0.5234375,0.172099440732
1433,13,-2,-3,4,0,0.521205357143,0.287372039586
1434,15,-2,-3,3,1,0.521205357143,0.0712573542653
1435,5,-2,-3,4,1,0.522321428571,0.601630949355
1436,11,-2,-3,4,1,0.520089285714,0.0694541712131
1437,7,-2,-3,3,2,0.520089285714,0.714162580846
1438,11,-2,-3,3,2,0.521205357143,0.0660345762832
1439,13,-2,-3,3,2,0.521205357143,0.146102811509
1440,7,-2,-3,4,2,0.521205357143,0.861622738505
1441,13,-2,-3,4,2,0.522321428571,-0.0403973516972
1442,5,-1,-3,2,-5,0.527901785714,0.583870733136
1443,7,-1,-3,2,-5,0.525669642857,0.774921307349
1444,5,-1,-3,3,-5,0.53125,0.786397339446
1445,7,-1,-3,3,-5,0.520089285714,0.991853864261
1446,11,-1,-3,3,-5,0.521205357143,0.967582466861
1447,19,-1,-3,3,-5,0.520089285714,1.35604617972
1448,5,-1,-3,4,-5,0.530133928571,0.947500526514
1449,7,-1,-3,4,-5,0.520089285714,1.16376847726
1450,13,-1,-3,4,-5,0.520089285714,1.17485164735
1451,15,-1,-3,4,-5,0.522321428571,1.1309837398
1452,17,-1,-3,4,-5,0.520089285714,0.847061307393
1453,5,-1,-3,5,-5,0.525669642857,1.08948987656
1454,13,-1,-3,5,-5,0.526785714286,1.00265298227
1455,19,-1,-3,5,-5,0.525669642857,0.728061784731
1456,5,-1,-3,2,-4,0.527901785714,0.568680340703
1457,7,-1,-3,2,-4,0.525669642857,0.737748012512
1458,15,-1,-3,2,-4,0.520089285714,0.933616795021
1459,5,-1,-3,3,-4,0.529017857143,0.759694594984
1460,7,-1,-3,3,-4,0.520089285714,0.960837866051
1461,15,-1,-3,3,-4,0.520089285714,1.10775314802
1462,17,-1,-3,3,-4,0.5234375,0.957471764473
1463,19,-1,-3,3,-4,0.520089285714,1.26061840046
1464,5,-1,-3,4,-4,0.530133928571,0.92349362271
1465,7,-1,-3,4,-4,0.520089285714,1.13774254776
1466,13,-1,-3,4,-4,0.520089285714,1.07495051956
1467,15,-1,-3,4,-4,0.5234375,1.00200276209
1468,5,-1,-3,5,-4,0.5234375,1.03428099398
1469,7,-1,-3,5,-4,0.521205357143,1.2658297452
1470,13,-1,-3,5,-4,0.522321428571,0.807114143598
1471,15,-1,-3,5,-4,0.5234375,0.631845337419
1472,17,-1,-3,5,-4,0.521205357143,0.166261859863
1473,19,-1,-3,5,-4,0.522321428571,0.518714205852
1474,5,-1,-3,2,-3,0.525669642857,0.53909307953
1475,7,-1,-3,2,-3,0.520089285714,0.700937682957
1476,5,-1,-3,3,-3,0.529017857143,0.735968750176
1477,7,-1,-3,3,-3,0.520089285714,0.93588182692
1478,15,-1,-3,3,-3,0.522321428571,0.990274132015
1479,5,-1,-3,4,-3,0.529017857143,0.868574635051
1480,7,-1,-3,4,-3,0.5234375,1.11213862465
1481,13,-1,-3,4,-3,0.5234375,0.893131431824
1482,15,-1,-3,4,-3,0.522321428571,0.85987397349
1483,5,-1,-3,5,-3,0.5234375,0.968958042491
1484,7,-1,-3,5,-3,0.521205357143,1.22050575572
1485,13,-1,-3,5,-3,0.522321428571,0.623300340014
1486,15,-1,-3,5,-3,0.522321428571,0.382402093578
1487,19,-1,-3,5,-3,0.5234375,0.241362717572
1488,5,-1,-3,2,-2,0.525669642857,0.515642249232
1489,5,-1,-3,3,-2,0.530133928571,0.681333225455
1490,7,-1,-3,3,-2,0.520089285714,0.911364832894
1491,15,-1,-3,3,-2,0.520089285714,0.84311753305
1492,5,-1,-3,4,-2,0.525669642857,0.793795594095
1493,7,-1,-3,4,-2,0.5234375,1.04997643277
1494,13,-1,-3,4,-2,0.525669642857,0.713924944199
1495,15,-1,-3,4,-2,0.520089285714,0.65065487058
1496,7,-1,-3,5,-2,0.522321428571,1.1379793409
1497,9,-1,-3,5,-2,0.521205357143,0.922286758413
1498,11,-1,-3,5,-2,0.522321428571,0.19387423906
1499,13,-1,-3,5,-2,0.522321428571,0.440188398604
1500,5,-1,-3,2,-1,0.5234375,0.451612974777
1501,5,-1,-3,3,-1,0.527901785714,0.602014439039
1502,7,-1,-3,3,-1,0.5234375,0.832195888261
1503,11,-1,-3,3,-1,0.520089285714,0.441728246581
1504,15,-1,-3,3,-1,0.521205357143,0.637429921154
1505,7,-1,-3,4,-1,0.522321428571,0.971747375481
1506,9,-1,-3,4,-1,0.522321428571,0.838457705026
1507,11,-1,-3,4,-1,0.5234375,0.30604217435
1508,13,-1,-3,4,-1,0.526785714286,0.558027306517
1509,15,-1,-3,4,-1,0.520089285714,0.356496219395
1510,9,-1,-3,5,-1,0.521205357143,0.791782175981
1511,11,-1,-3,5,-1,0.524553571429,0.0264184207686
1512,13,-1,-3,5,-1,0.525669642857,0.272983396026
1513,5,-1,-3,2,0,0.525669642857,0.374384524035
1514,9,-1,-3,3,0,0.521205357143,0.687071148614
1515,11,-1,-3,3,0,0.521205357143,0.291786937101
1516,19,-1,-3,3,0,0.520089285714,0.230957877499
1517,9,-1,-3,4,0,0.520089285714,0.721891877482
1518,11,-1,-3,4,0,0.522321428571,0.141064604913
1519,13,-1,-3,4,0,0.5234375,0.315401285618
1520,15,-1,-3,3,1,0.5234375,0.15874005672
1521,19,-1,-3,3,1,0.5234375,-0.0860999106338
1522,5,-1,-3,4,1,0.520089285714,0.590046239609
1523,11,-1,-3,3,2,0.521205357143,0.0515149854438
1524,13,-1,-3,3,2,0.520089285714,0.174901046742
1525,13,-1,-3,4,2,0.524553571429,-0.0123681056651
1526,5,0,-3,2,-5,0.526785714286,0.574951609813
1527,7,0,-3,2,-5,0.524553571429,0.74937156736
1528,5,0,-3,3,-5,0.530133928571,0.777518504512
1529,5,0,-3,4,-5,0.530133928571,0.927108906163
1530,7,0,-3,4,-5,0.520089285714,1.12465866267
1531,15,0,-3,4,-5,0.521205357143,1.20818399989
1532,5,0,-3,5,-5,0.5234375,1.05517779994
1533,13,0,-3,5,-5,0.526785714286,1.02574877423
1534,15,0,-3,5,-5,0.520089285714,0.841011682343
1535,19,0,-3,5,-5,0.525669642857,0.728685177789
1536,5,0,-3,2,-4,0.526785714286,0.559761217381
1537,7,0,-3,2,-4,0.524553571429,0.712198272523
1538,5,0,-3,3,-4,0.527901785714,0.750815760049
1539,17,0,-3,3,-4,0.522321428571,1.01866522189
1540,5,0,-3,4,-4,0.530133928571,0.903102002358
1541,7,0,-3,4,-4,0.520089285714,1.09863273316
1542,15,0,-3,4,-4,0.522321428571,1.07920302217
1543,19,0,-3,4,-4,0.520089285714,1.16793263283
1544,5,0,-3,5,-4,0.521205357143,0.999968917361
1545,7,0,-3,5,-4,0.521205357143,1.22553097848
1546,13,0,-3,5,-4,0.522321428571,0.830209935562
1547,15,0,-3,5,-4,0.524553571429,0.696052082243
1548,17,0,-3,5,-4,0.521205357143,0.1744467249
1549,19,0,-3,5,-4,0.522321428571,0.51933759891
1550,5,0,-3,2,-3,0.524553571429,0.530173956208
1551,5,0,-3,3,-3,0.527901785714,0.727089915241
1552,5,0,-3,4,-3,0.529017857143,0.8481830147
1553,7,0,-3,4,-3,0.5234375,1.07302881006
1554,13,0,-3,4,-3,0.522321428571,0.9164535897
1555,15,0,-3,4,-3,0.521205357143,0.937074233578
1556,5,0,-3,5,-3,0.521205357143,0.934645965872
1557,7,0,-3,5,-3,0.521205357143,1.180206989
1558,13,0,-3,5,-3,0.522321428571,0.646396131978
1559,15,0,-3,5,-3,0.5234375,0.446608838402
1560,19,0,-3,5,-3,0.5234375,0.241986110631
1561,5,0,-3,2,-2,0.524553571429,0.50672312591
1562,5,0,-3,3,-2,0.529017857143,0.67245439052
1563,5,0,-3,4,-2,0.525669642857,0.773403973744
1564,7,0,-3,4,-2,0.5234375,1.01086661818
1565,13,0,-3,4,-2,0.524553571429,0.737247102075
1566,7,0,-3,5,-2,0.522321428571,1.09768057418
1567,9,0,-3,5,-2,0.522321428571,0.896947930635
1568,11,0,-3,5,-2,0.521205357143,0.174918003977
1569,13,0,-3,5,-2,0.522321428571,0.463284190567
1570,15,0,-3,5,-2,0.520089285714,0.177211402658
1571,5,0,-3,2,-1,0.522321428571,0.442693851455
1572,5,0,-3,3,-1,0.526785714286,0.593135604104
1573,7,0,-3,3,-1,0.522321428571,0.79322915268
1574,7,0,-3,4,-1,0.522321428571,0.932637560886
1575,9,0,-3,4,-1,0.522321428571,0.81343288427
1576,11,0,-3,4,-1,0.522321428571,0.28062939567
1577,13,0,-3,4,-1,0.525669642857,0.581349464393
1578,9,0,-3,5,-1,0.522321428571,0.766443348202
1579,11,0,-3,5,-1,0.5234375,0.00746218568501
1580,13,0,-3,5,-1,0.525669642857,0.296079187989
1581,5,0,-3,2,0,0.524553571429,0.365465400713
1582,9,0,-3,3,0,0.520089285714,0.662102473686
1583,9,0,-3,4,0,0.520089285714,0.696867056726
1584,11,0,-3,4,0,0.521205357143,0.115651826233
1585,13,0,-3,4,0,0.522321428571,0.338723443494
1586,15,0,-3,3,1,0.520089285714,0.240319555756
1587,17,0,-3,3,1,0.521205357143,-0.0576563763444
1588,19,0,-3,3,1,0.522321428571,-0.00435315830324
1589,5,0,-3,4,1,0.520089285714,0.569654619258
1590,19,0,-3,2,2,0.520089285714,-0.0760565615109
1591,13,0,-3,3,2,0.520089285714,0.205116271186
1592,15,0,-3,3,2,0.522321428571,-0.0155182823439
1593,13,0,-3,4,2,0.5234375,0.0109540522109
1594,11,1,-3,1,-5,0.521205357143,0.59572178194
1595,5,1,-3,2,-5,0.526785714286,0.630763383977
1596,7,1,-3,2,-5,0.526785714286,0.791391702316
1597,9,1,-3,2,-5,0.522321428571,0.931343544257
1598,11,1,-3,2,-5,0.520089285714,0.860270162383
1599,13,1,-3,2,-5,0.521205357143,1.05229985854
1600,15,1,-3,2,-5,0.521205357143,1.18824116015
1601,5,1,-3,3,-5,0.532366071429,0.819411810073
1602,7,1,-3,3,-5,0.521205357143,0.993761879635
1603,9,1,-3,3,-5,0.5234375,1.11002762191
1604,11,1,-3,3,-5,0.525669642857,0.962730760581
1605,13,1,-3,3,-5,0.5234375,1.23666201016
1606,15,1,-3,3,-5,0.521205357143,1.37551976958
1607,17,1,-3,3,-5,0.520089285714,1.23667069948
1608,19,1,-3,3,-5,0.521205357143,1.56073595246
1609,5,1,-3,4,-5,0.53125,0.968393501599
1610,7,1,-3,4,-5,0.5234375,1.16434326608
1611,9,1,-3,4,-5,0.524553571429,1.20193165659
1612,11,1,-3,4,-5,0.5234375,0.903357666221
1613,13,1,-3,4,-5,0.524553571429,1.25824562087
1614,15,1,-3,4,-5,0.525669642857,1.3037604431
1615,17,1,-3,4,-5,0.522321428571,1.01244921927
1616,19,1,-3,4,-5,0.521205357143,1.36524810889
1617,5,1,-3,5,-5,0.526785714286,1.09612381729
1618,7,1,-3,5,-5,0.522321428571,1.29099246952
1619,9,1,-3,5,-5,0.524553571429,1.1741047286
1620,11,1,-3,5,-5,0.522321428571,0.721549440809
1621,13,1,-3,5,-5,0.533482142857,1.07737440415
1622,15,1,-3,5,-5,0.522321428571,0.921169363313
1623,17,1,-3,5,-5,0.521205357143,0.407037365068
1624,19,1,-3,5,-5,0.526785714286,0.746913082364
1625,11,1,-3,1,-4,0.521205357143,0.562154675765
1626,5,1,-3,2,-4,0.526785714286,0.615572991545
1627,7,1,-3,2,-4,0.526785714286,0.754218407479
1628,9,1,-3,2,-4,0.520089285714,0.865748513997
1629,13,1,-3,2,-4,0.5234375,1.00084861959
1630,15,1,-3,2,-4,0.524553571429,1.12983965996
1631,5,1,-3,3,-4,0.530133928571,0.792709065611
1632,7,1,-3,3,-4,0.521205357143,0.962745881425
1633,15,1,-3,3,-4,0.522321428571,1.29900794668
1634,17,1,-3,3,-4,0.526785714286,1.16620034281
1635,19,1,-3,3,-4,0.521205357143,1.4653081732
1636,5,1,-3,4,-4,0.53125,0.944386597794
1637,7,1,-3,4,-4,0.5234375,1.13831733657
1638,9,1,-3,4,-4,0.524553571429,1.10866108839
1639,11,1,-3,4,-4,0.5234375,0.793190229735
1640,13,1,-3,4,-4,0.524553571429,1.15834449308
1641,15,1,-3,4,-4,0.526785714286,1.17477946539
1642,17,1,-3,4,-4,0.521205357143,0.900034832011
1643,19,1,-3,4,-4,0.522321428571,1.24725469963
1644,5,1,-3,5,-4,0.524553571429,1.0409149347
1645,7,1,-3,5,-4,0.524553571429,1.26425856167
1646,9,1,-3,5,-4,0.5234375,1.09240085732
1647,11,1,-3,5,-4,0.5234375,0.531136528775
1648,13,1,-3,5,-4,0.529017857143,0.88183556548
1649,15,1,-3,5,-4,0.526785714286,0.776209763214
1650,17,1,-3,5,-4,0.524553571429,0.267420788864
1651,19,1,-3,5,-4,0.5234375,0.537565503485
1652,5,1,-3,2,-3,0.524553571429,0.585985730372
1653,7,1,-3,2,-3,0.521205357143,0.717408077924
1654,9,1,-3,2,-3,0.521205357143,0.81782414996
1655,13,1,-3,2,-3,0.520089285714,0.913418443991
1656,5,1,-3,3,-3,0.530133928571,0.768983220803
1657,7,1,-3,3,-3,0.521205357143,0.937789842294
1658,9,1,-3,3,-3,0.525669642857,0.969582882878
1659,11,1,-3,3,-3,0.521205357143,0.75431620564
1660,13,1,-3,3,-3,0.521205357143,1.05843769353
1661,15,1,-3,3,-3,0.524553571429,1.18152893067
1662,17,1,-3,3,-3,0.522321428571,1.07188406126
1663,5,1,-3,4,-3,0.530133928571,0.889467610136
1664,7,1,-3,4,-3,0.526785714286,1.11271341347
1665,9,1,-3,4,-3,0.5234375,1.02979471624
1666,11,1,-3,4,-3,0.524553571429,0.609781315635
1667,13,1,-3,4,-3,0.527901785714,0.976525405348
1668,15,1,-3,4,-3,0.525669642857,1.03265067679
1669,17,1,-3,4,-3,0.521205357143,0.772283058496
1670,19,1,-3,4,-3,0.521205357143,1.06218121166
1671,5,1,-3,5,-3,0.524553571429,0.975591983214
1672,7,1,-3,5,-3,0.524553571429,1.21893457219
1673,9,1,-3,5,-3,0.524553571429,1.01545083686
1674,11,1,-3,5,-3,0.520089285714,0.359637878672
1675,13,1,-3,5,-3,0.529017857143,0.698021761896
1676,15,1,-3,5,-3,0.525669642857,0.526766519373
1677,17,1,-3,5,-3,0.521205357143,0.0191789766135
1678,19,1,-3,5,-3,0.524553571429,0.260214015206
1679,5,1,-3,2,-2,0.524553571429,0.562534900074
1680,5,1,-3,3,-2,0.53125,0.714347696082
1681,7,1,-3,3,-2,0.521205357143,0.913272848268
1682,9,1,-3,3,-2,0.524553571429,0.895606866317
1683,11,1,-3,3,-2,0.522321428571,0.582603520627
1684,13,1,-3,3,-2,0.524553571429,0.888949857654
1685,15,1,-3,3,-2,0.522321428571,1.03437233171
1686,17,1,-3,3,-2,0.521205357143,0.94703509412
1687,5,1,-3,4,-2,0.526785714286,0.81468856918
1688,7,1,-3,4,-2,0.526785714286,1.05055122159
1689,9,1,-3,4,-2,0.524553571429,0.958446396609
1690,11,1,-3,4,-2,0.5234375,0.452180334582
1691,13,1,-3,4,-2,0.530133928571,0.797318917723
1692,15,1,-3,4,-2,0.5234375,0.823431573882
1693,7,1,-3,5,-2,0.525669642857,1.13640815737
1694,9,1,-3,5,-2,0.527901785714,0.919357672292
1695,11,1,-3,5,-2,0.527901785714,0.198846053765
1696,13,1,-3,5,-2,0.529017857143,0.514909820486
1697,15,1,-3,5,-2,0.522321428571,0.257369083628
1698,5,1,-3,2,-1,0.522321428571,0.498505625619
1699,13,1,-3,2,-1,0.521205357143,0.663422173825
1700,5,1,-3,3,-1,0.529017857143,0.635028909666
1701,7,1,-3,3,-1,0.524553571429,0.834103903635
1702,9,1,-3,3,-1,0.524553571429,0.805769316187
1703,11,1,-3,3,-1,0.524553571429,0.436876540302
1704,13,1,-3,3,-1,0.525669642857,0.738685633949
1705,15,1,-3,3,-1,0.5234375,0.828684719813
1706,7,1,-3,4,-1,0.525669642857,0.972322164298
1707,9,1,-3,4,-1,0.529017857143,0.839383842096
1708,11,1,-3,4,-1,0.529017857143,0.301952778453
1709,13,1,-3,4,-1,0.53125,0.641421280041
1710,15,1,-3,4,-1,0.5234375,0.529272922697
1711,7,1,-3,5,-1,0.520089285714,1.06138249167
1712,9,1,-3,5,-1,0.527901785714,0.78885308986
1713,11,1,-3,5,-1,0.530133928571,0.0313902354728
1714,13,1,-3,5,-1,0.532366071429,0.347704817908
1715,5,1,-3,2,0,0.524553571429,0.421277174877
1716,7,1,-3,2,0,0.520089285714,0.585373758909
1717,9,1,-3,2,0,0.522321428571,0.566469768178
1718,13,1,-3,2,0,0.524553571429,0.510684345326
1719,7,1,-3,3,0,0.520089285714,0.770547620985
1720,9,1,-3,3,0,0.527901785714,0.691328661538
1721,11,1,-3,3,0,0.525669642857,0.286935230822
1722,13,1,-3,3,0,0.524553571429,0.556207120279
1723,19,1,-3,3,0,0.521205357143,0.43564765024
1724,5,1,-3,4,0,0.520089285714,0.656271657469
1725,7,1,-3,4,0,0.522321428571,0.908297189252
1726,9,1,-3,4,0,0.526785714286,0.722818014553
1727,11,1,-3,4,0,0.527901785714,0.136975209016
1728,13,1,-3,4,0,0.527901785714,0.398795259142
1729,9,1,-3,5,0,0.5234375,0.670024577996
1730,13,1,-3,5,0,0.5234375,0.052194127711
1731,15,1,-3,2,1,0.520089285714,0.454742967348
1732,9,1,-3,3,1,0.522321428571,0.647558117013
1733,11,1,-3,3,1,0.522321428571,0.20009485942
1734,13,1,-3,3,1,0.522321428571,0.443182103065
1735,15,1,-3,3,1,0.525669642857,0.349994855379
1736,17,1,-3,3,1,0.525669642857,0.0898787445788
1737,19,1,-3,3,1,0.524553571429,0.118589862106
1738,5,1,-3,4,1,0.521205357143,0.610939214694
1739,9,1,-3,4,1,0.522321428571,0.670463603576
1740,11,1,-3,4,1,0.524553571429,0.0343299394974
1741,13,1,-3,4,1,0.5234375,0.268226404271
1742,15,1,-3,4,1,0.527901785714,-0.042113892475
1743,9,1,-3,5,1,0.522321428571,0.608594636413
1744,13,1,-3,2,2,0.5234375,0.289873270991
1745,15,1,-3,2,2,0.520089285714,0.254758751452
1746,17,1,-3,2,2,0.520089285714,0.104950454187
1747,19,1,-3,2,2,0.522321428571,0.0724876287825
1748,7,1,-3,3,2,0.520089285714,0.688437185346
1749,9,1,-3,3,2,0.525669642857,0.540180028365
1750,11,1,-3,3,2,0.525669642857,0.046663279164
1751,13,1,-3,3,2,0.526785714286,0.265952587769
1752,15,1,-3,3,2,0.527901785714,0.0941570172787
1753,7,1,-3,4,2,0.522321428571,0.820166841952
1754,9,1,-3,4,2,0.524553571429,0.554094126254
1755,13,1,-3,4,2,0.529017857143,0.0710258678587
1756,7,1,-3,5,2,0.520089285714,0.899906172712
1757,9,1,-3,5,2,0.524553571429,0.482688054356
1758,5,2,-3,2,-5,0.527901785714,0.63165257797
1759,7,2,-3,2,-5,0.527901785714,0.74697427845
1760,9,2,-3,2,-5,0.520089285714,0.829450937172
1761,15,2,-3,2,-5,0.521205357143,1.1334208609
1762,5,2,-3,3,-5,0.532366071429,0.819964476409
1763,7,2,-3,3,-5,0.5234375,0.948435251154
1764,9,2,-3,3,-5,0.521205357143,1.0049674078
1765,11,2,-3,3,-5,0.521205357143,0.827083246101
1766,15,2,-3,3,-5,0.521205357143,1.30861507049
1767,17,2,-3,3,-5,0.521205357143,1.27631117481
1768,19,2,-3,3,-5,0.525669642857,1.69531798858
1769,5,2,-3,4,-5,0.53125,0.968597055632
1770,7,2,-3,4,-5,0.525669642857,1.11805836865
1771,9,2,-3,4,-5,0.522321428571,1.09346638092
1772,13,2,-3,4,-5,0.520089285714,1.11897845819
1773,15,2,-3,4,-5,0.525669642857,1.22300931209
1774,17,2,-3,4,-5,0.525669642857,1.03117881281
1775,19,2,-3,4,-5,0.525669642857,1.46095550336
1776,5,2,-3,5,-5,0.526785714286,1.0956829088
1777,7,2,-3,5,-5,0.524553571429,1.24341319958
1778,9,2,-3,5,-5,0.522321428571,1.06193641872
1779,13,2,-3,5,-5,0.529017857143,0.929296841112
1780,15,2,-3,5,-5,0.522321428571,0.825546064749
1781,17,2,-3,5,-5,0.524553571429,0.38395810295
1782,19,2,-3,5,-5,0.53125,0.771197079449
1783,5,2,-3,2,-4,0.527901785714,0.616462185537
1784,7,2,-3,2,-4,0.527901785714,0.709800983613
1785,15,2,-3,2,-4,0.524553571429,1.07501936071
1786,5,2,-3,3,-4,0.530133928571,0.793261731947
1787,7,2,-3,3,-4,0.5234375,0.917419252944
1788,15,2,-3,3,-4,0.522321428571,1.23210324759
1789,17,2,-3,3,-4,0.527901785714,1.20584081814
1790,19,2,-3,3,-4,0.525669642857,1.59989020932
1791,5,2,-3,4,-4,0.53125,0.944590151828
1792,7,2,-3,4,-4,0.525669642857,1.09203243914
1793,9,2,-3,4,-4,0.522321428571,1.00019581273
1794,13,2,-3,4,-4,0.520089285714,1.01907733039
1795,15,2,-3,4,-4,0.526785714286,1.09402833438
1796,17,2,-3,4,-4,0.524553571429,0.918764425555
1797,19,2,-3,4,-4,0.526785714286,1.3429620941
1798,5,2,-3,5,-4,0.524553571429,1.04047402622
1799,7,2,-3,5,-4,0.526785714286,1.21667929173
1800,9,2,-3,5,-4,0.521205357143,0.980232547445
1801,11,2,-3,5,-4,0.520089285714,0.391196009677
1802,13,2,-3,5,-4,0.524553571429,0.733758002444
1803,15,2,-3,5,-4,0.526785714286,0.680586464649
1804,17,2,-3,5,-4,0.527901785714,0.244341526746
